1503497363.32,0,0,0,0.0018789768219
1503497366.14,0,1,cand,2.82227110863
1503497366.14,0,2,opening,0.00139713287354
1503497373.64,ExperimentStart
1503497430.05,201,0,None,63.9112582207
1503497431.86,201,1,rob2_station_8_dwell,1.80254197121
1503497431.96,201,2,0.1,0.101057052612
1503497432.7,201,3,rob2_station_8_pick,0.741957902908
1503497432.8,201,4,0.1,0.100948810577
1503497432.8,201,5,closing,0.00131106376648
1503497434.81,201,6,2.0,2.00279211998
1503497434.81,201,7,None,2.00328993797
1503497441.98,201,8,rob2_station_3_dwell,7.17163300514
1503497441.98,201,9,None,7.17832303047
1503497442.09,201,10,0.1,0.100868940353
1503497442.93,201,11,rob2_station_3_pick,0.842059135437
1503497443.03,201,12,0.1,0.100946903229
1503497443.03,201,13,opening,0.00122094154358
1503497445.03,201,14,2.0,2.00284099579
1503497445.89,201,15,rob2_station_3_dwell,0.861998081207
1503497445.9,201,16,None,0.864679098129
1503497446.0,201,17,0.1,0.101015806198
1503497448.24,201,18,cand,2.24218201637
1503497448.34,201,19,0.1,0.101121902466
1503497451.5,202,0,rob2_station_3_dwell,2.2622590065
1503497451.5,202,1,None,2.26519608498
1503497451.6,202,2,0.1,0.101240158081
1503497452.46,202,3,rob2_station_3_pick,0.86212015152
1503497452.56,202,4,0.1,0.101026058197
1503497452.57,202,5,closing,0.00130009651184
1503497454.57,202,6,2.0,2.00294494629
1503497455.43,202,7,rob2_station_3_dwell,0.86209487915
1503497455.43,202,8,None,0.866127967834
1503497455.54,202,9,0.1,0.101011037827
1503497456.8,202,10,rob2_station_4_dwell,1.2619831562
1503497456.8,202,11,None,1.26541018486
1503497456.9,202,12,0.1,0.101045846939
1503497457.66,202,13,rob2_station_4_pick,0.762125968933
1503497457.77,202,14,0.1,0.100986003876
1503497457.77,202,15,opening,0.00136303901672
1503497459.77,202,16,2.0,2.00286602974
1503497460.55,202,17,rob2_station_4_dwell,0.782696008682
1503497460.56,202,18,None,0.786435127258
1503497460.66,202,19,0.1,0.100920915604
1503497462.46,202,20,cand,1.80210089684
1503497462.56,202,21,0.1,0.10102891922
1503497465.69,203,0,rob2_station_4_dwell,1.80204105377
1503497465.7,203,1,None,1.80513310432
1503497465.8,203,2,0.1,0.10101890564
1503497466.58,203,3,rob2_station_4_pick,0.782140016556
