1504125821.1,0,0,0,0.00207090377808
1504125823.92,0,1,cand,2.82231998444
1504125823.93,0,2,opening,0.00185799598694
1504125830.87,ExperimentStart
1504125887.28,201,0,None,63.3607420921
1504125889.07,201,1,rob2_station_8_dwell,1.78286910057
1504125889.17,201,2,0.1,0.101138830185
1504125889.93,201,3,rob2_station_8_pick,0.762604951859
1504125890.03,201,4,0.1,0.101134061813
1504125890.03,201,5,closing,0.0014750957489
1504125892.04,201,6,2.0,2.00283098221
1504125892.04,201,7,None,2.00310397148
1504125899.19,201,8,rob2_station_3_dwell,7.15688800812
1504125899.2,201,9,None,7.16072201729
1504125899.3,201,10,0.1,0.100915908813
1504125900.16,201,11,rob2_station_3_pick,0.862287044525
1504125900.26,201,12,0.1,0.101360797882
1504125900.26,201,13,opening,0.00159502029419
1504125902.27,201,14,2.0,2.00317287445
1504125903.13,201,15,rob2_station_3_dwell,0.862507104874
1504125903.14,201,16,None,0.867824077606
1504125903.24,201,17,0.1,0.101634979248
1504125905.48,201,18,cand,2.24215483665
1504125905.58,201,19,0.1,0.101191997528
1504125908.7,202,0,rob2_station_3_dwell,2.2421298027
1504125908.7,202,1,None,2.2450158596
1504125908.8,202,2,0.1,0.100973844528
1504125909.69,202,3,rob2_station_3_pick,0.882133960724
1504125909.79,202,4,0.1,0.100958108902
1504125909.79,202,5,closing,0.00131893157959
1504125911.79,202,6,2.0,2.00280094147
1504125912.65,202,7,rob2_station_3_dwell,0.861840963364
1504125912.66,202,8,None,0.865317106247
1504125912.76,202,9,0.1,0.100843906403
1504125914.02,202,10,rob2_station_4_dwell,1.26199889183
1504125914.02,202,11,None,1.26627993584
1504125914.12,202,12,0.1,0.100832939148
1504125914.89,202,13,rob2_station_4_pick,0.761914968491
1504125914.99,202,14,0.1,0.10092997551
1504125914.99,202,15,opening,0.00124216079712
1504125916.99,202,16,2.0,2.00294399261
1504125917.77,202,17,rob2_station_4_dwell,0.782444000244
1504125917.78,202,18,None,0.787429094315
1504125917.88,202,19,0.1,0.100872993469
1504125919.68,202,20,cand,1.80192494392
1504125919.78,202,21,0.1,0.101083040237
1504125922.94,203,0,rob2_station_4_dwell,1.80210590363
1504125922.95,203,1,None,1.80522894859
1504125923.05,203,2,0.1,0.101044893265
1504125923.83,203,3,rob2_station_4_pick,0.781934976578
1504125923.93,203,4,0.1,0.100930929184
1504125923.93,203,5,closing,0.00126886367798
1504125925.93,203,6,2.0,2.00281000137
1504125926.74,203,7,rob2_station_4_dwell,0.802223920822
1504125926.74,203,8,None,0.806121826172
1504125926.84,203,9,0.1,0.100905179977
1504125928.66,203,10,rob2_station_5_dwell,1.82209420204
1504125928.76,203,11,0.1,0.101089000702
1504125929.37,203,12,rob2_station_5_drop,0.602102041245
1504125929.47,203,13,0.1,0.101034164429
1504125929.47,203,14,opening,0.00135898590088
1504125931.47,203,15,2.0,2.00286388397
1504125932.07,203,16,rob2_station_5_dwell,0.602158069611
1504125932.18,203,17,0.1,0.101079940796
1504125933.66,203,18,cand,1.48255801201
1504125933.76,203,19,0.1,0.101066112518
1504125935.15,201,0,None,1.48929810524
1504125936.93,201,1,rob2_station_8_dwell,1.78239011765
1504125937.03,201,2,0.1,0.101136922836
1504125937.79,201,3,rob2_station_8_pick,0.76206278801
1504125937.89,201,4,0.1,0.101042985916
1504125937.9,201,5,closing,0.0014181137085
1504125939.9,201,6,2.0,2.00313901901
1504125939.9,201,7,None,2.00390195847
1504125947.16,201,8,rob2_station_3_dwell,7.26285600662
1504125947.17,201,9,None,7.2671880722
1504125947.27,201,10,0.1,0.100974082947
1504125948.13,201,11,rob2_station_3_pick,0.862095117569
1504125948.23,201,12,0.1,0.101096153259
1504125948.23,201,13,opening,0.00135588645935
1504125950.24,201,14,2.0,2.00293898582
1504125951.1,201,15,rob2_station_3_dwell,0.862099170685
1504125951.1,201,16,None,0.867519140244
1504125951.2,201,17,0.1,0.101031064987
1504125953.45,201,18,cand,2.24199914932
1504125953.55,201,19,0.1,0.101120948792
1504125956.67,202,0,rob2_station_3_dwell,2.24211907387
1504125956.67,202,1,None,2.2451941967
1504125956.77,202,2,0.1,0.100957870483
1504125957.61,202,3,rob2_station_3_pick,0.84200501442
1504125957.71,202,4,0.1,0.101078987122
1504125957.72,202,5,closing,0.00216817855835
1504125959.72,202,6,2.0,2.00297498703
1504125960.58,202,7,rob2_station_3_dwell,0.862035036087
1504125960.58,202,8,None,0.865371227264
1504125960.69,202,9,0.1,0.100904941559
1504125961.95,202,10,rob2_station_4_dwell,1.26201105118
1504125961.95,202,11,None,1.26497101784
1504125962.05,202,12,0.1,0.101162195206
1504125962.81,202,13,rob2_station_4_pick,0.762008905411
1504125962.92,202,14,0.1,0.101818084717
1504125962.92,202,15,opening,0.00132298469543
1504125964.92,202,16,2.0,2.00290822983
1504125965.7,202,17,rob2_station_4_dwell,0.782022953033
1504125965.71,202,18,None,0.784963846207
1504125965.81,202,19,0.1,0.10102891922
1504125967.63,202,20,cand,1.82206201553
1504125967.73,202,21,0.1,0.101440191269
1504125970.83,203,0,rob2_station_4_dwell,1.80204200745
1504125970.84,203,1,None,1.80568408966
1504125970.94,203,2,0.1,0.101059913635
1504125971.72,203,3,rob2_station_4_pick,0.781980037689
1504125971.82,203,4,0.1,0.101027011871
1504125971.82,203,5,closing,0.00146198272705
1504125973.83,203,6,2.0,2.00291204453
1504125974.61,203,7,rob2_station_4_dwell,0.782173871994
1504125974.61,203,8,None,0.78511095047
1504125974.71,203,9,0.1,0.100909948349
1504125976.55,203,10,rob2_station_5_dwell,1.84228205681
1504125976.66,203,11,0.1,0.101020812988
1504125977.26,203,12,rob2_station_5_drop,0.601979017258
1504125977.36,203,13,0.1,0.101111888885
1504125977.36,203,14,opening,0.00132513046265
1504125979.36,203,15,2.0,2.00289392471
1504125979.97,203,16,rob2_station_5_dwell,0.602056980133
1504125980.07,203,17,0.1,0.101814031601
1504125981.55,203,18,cand,1.48204898834
1504125981.65,203,19,0.1,0.101066827774
1504125982.98,201,0,None,1.43378400803
1504125984.79,201,1,rob2_station_8_dwell,1.8025970459
1504125984.89,201,2,0.1,0.101094961166
1504125985.67,201,3,rob2_station_8_pick,0.782066106796
1504125985.77,201,4,0.1,0.101069927216
1504125985.77,201,5,closing,0.00137400627136
1504125987.77,201,6,2.0,2.00292897224
1504125987.78,201,7,None,2.00349593163
1504125995.14,201,8,rob2_station_3_dwell,7.36284184456
1504125995.14,201,9,None,7.36607789993
1504125995.24,201,10,0.1,0.100949048996
1504125996.1,201,11,rob2_station_3_pick,0.861999988556
1504125996.21,201,12,0.1,0.101034164429
1504125996.21,201,13,opening,0.00134706497192
1504125998.21,201,14,2.0,2.00296711922
1504125999.07,201,15,rob2_station_3_dwell,0.862200975418
1504125999.08,201,16,None,0.865177154541
1504125999.18,201,17,0.1,0.101039886475
1504126001.42,201,18,cand,2.24191808701
1504126001.52,201,19,0.1,0.100988149643
1504126004.55,202,0,rob2_station_3_dwell,2.24201321602
1504126004.55,202,1,None,2.24483299255
1504126004.65,202,2,0.1,0.100898981094
