1503935271.13,0,0,0,0.00161695480347
1503935273.97,0,1,cand,2.84199309349
1503935273.98,0,2,opening,0.00164413452148
1503935281.67,ExperimentStart
1503935338.04,201,0,None,64.0624289513
1503935339.84,201,1,rob2_station_8_dwell,1.80257487297
1503935339.94,201,2,0.1,0.101030111313
1503935340.72,201,3,rob2_station_8_pick,0.781965970993
1503935340.82,201,4,0.1,0.10098695755
1503935340.82,201,5,closing,0.00125193595886
1503935342.83,201,6,2.0,2.00279903412
1503935342.83,201,7,None,2.00334310532
1503935350.0,201,8,rob2_station_3_dwell,7.16825795174
1503935350.0,201,9,None,7.17173194885
1503935350.1,201,10,0.1,0.100919961929
1503935350.96,201,11,rob2_station_3_pick,0.862148046494
1503935351.06,201,12,0.1,0.101037979126
1503935351.06,201,13,opening,0.00136613845825
1503935353.07,201,14,2.0,2.0029129982
1503935353.93,201,15,rob2_station_3_dwell,0.862072944641
1503935353.93,201,16,None,0.864968061447
1503935354.03,201,17,0.1,0.101096868515
1503935356.3,201,18,cand,2.26207208633
1503935356.4,201,19,0.1,0.10123705864
1503935359.44,202,0,rob2_station_3_dwell,2.24210882187
1503935359.44,202,1,None,2.24481201172
1503935359.55,202,2,0.1,0.101188898087
1503935360.41,202,3,rob2_station_3_pick,0.861981868744
1503935360.51,202,4,0.1,0.101029157639
1503935360.51,202,5,closing,0.00134801864624
1503935362.51,202,6,2.0,2.00286388397
1503935363.38,202,7,rob2_station_3_dwell,0.862075805664
1503935363.38,202,8,None,0.867383956909
1503935363.48,202,9,0.1,0.101108074188
1503935364.74,202,10,rob2_station_4_dwell,1.26197886467
1503935364.75,202,11,None,1.26475191116
1503935364.85,202,12,0.1,0.100872993469
1503935365.63,202,13,rob2_station_4_pick,0.782351016998
1503935365.73,202,14,0.1,0.100989103317
1503935365.73,202,15,opening,0.0013279914856
1503935367.74,202,16,2.0,2.00285792351
1503935368.52,202,17,rob2_station_4_dwell,0.782092094421
1503935368.52,202,18,None,0.785876989365
1503935368.62,202,19,0.1,0.100960016251
1503935370.42,202,20,cand,1.8023250103
1503935370.53,202,21,0.1,0.101073026657
1503935373.7,203,0,rob2_station_4_dwell,1.80205321312
1503935373.7,203,1,None,1.80480718613
1503935373.81,203,2,0.1,0.100973129272
1503935374.59,203,3,rob2_station_4_pick,0.782034873962
1503935374.69,203,4,0.1,0.10102391243
1503935374.69,203,5,closing,0.00130605697632
1503935376.69,203,6,2.0,2.00286698341
1503935377.48,203,7,rob2_station_4_dwell,0.781989097595
1503935377.48,203,8,None,0.784790992737
1503935377.58,203,9,0.1,0.100933074951
1503935379.42,203,10,rob2_station_5_dwell,1.84202814102
1503935379.52,203,11,0.1,0.101024866104
1503935380.12,203,12,rob2_station_5_drop,0.602029085159
1503935380.23,203,13,0.1,0.101094007492
1503935380.23,203,14,opening,0.00131607055664
1503935382.23,203,15,2.0,2.0028719902
1503935382.83,203,16,rob2_station_5_dwell,0.602253913879
1503935382.93,203,17,0.1,0.101039886475
1503935384.41,203,18,cand,1.48201084137
1503935384.52,203,19,0.1,0.101076126099
1503935385.86,201,0,None,1.44935393333
1503935387.67,201,1,rob2_station_8_dwell,1.80277991295
1503935387.77,201,2,0.1,0.101027011871
1503935388.59,201,3,rob2_station_8_pick,0.822080135345
1503935388.69,201,4,0.1,0.101126909256
1503935388.69,201,5,closing,0.00135207176208
1503935390.7,201,6,2.0,2.00289011002
1503935390.7,201,7,None,2.0031580925
1503935397.96,201,8,rob2_station_3_dwell,7.26371383667
1503935397.97,201,9,None,7.27131080627
1503935398.07,201,10,0.1,0.10114812851
1503935398.93,201,11,rob2_station_3_pick,0.862067937851
1503935399.03,201,12,0.1,0.101086854935
1503935399.03,201,13,opening,0.00159502029419
1503935401.04,201,14,2.0,2.00286698341
1503935401.9,201,15,rob2_station_3_dwell,0.862262964249
1503935401.91,201,16,None,0.86897611618
1503935402.01,201,17,0.1,0.100960969925
1503935404.25,201,18,cand,2.24200105667
1503935404.35,201,19,0.1,0.101096153259
1503935407.43,202,0,rob2_station_3_dwell,2.24208807945
1503935407.43,202,1,None,2.24739813805
1503935407.53,202,2,0.1,0.101010799408
1503935408.42,202,3,rob2_station_3_pick,0.882015943527
1503935408.52,202,4,0.1,0.101289987564
1503935408.52,202,5,closing,0.00130581855774
