timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1503935216.04,394.31,425.31,3753351.21,0.69,172.28,0.01,94.35,322743296,354254848,24881,20907,358848,236672,204078380,67783155,1270981,476537,0,0,0,0,29145894912,29503254528
1503935217.15,394.9,425.45,3753354.86,0.69,172.28,0.01,94.36,322743296,354254848,24881,20907,358848,236672,204153745,67859050,1271398,476963,0,0,0,0,29128011776,
1503935218.25,394.91,425.46,3753359.24,0.69,172.28,0.01,94.36,322743296,355049472,24881,21036,358848,237416,204175270,67865626,1271473,477059,0,0,0,0,29127757824,
1503935219.35,394.91,425.47,3753363.62,0.69,172.28,0.01,94.36,322743296,355049472,24881,21036,358848,237416,204196951,67872358,1271550,477157,0,0,0,0,29127757824,
1503935220.46,394.92,425.47,3753367.95,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204218577,67878868,1271626,477252,0,0,0,0,29127757824,
1503935221.56,394.93,425.48,3753372.33,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204240172,67885444,1271702,477348,0,0,0,0,29127766016,
1503935222.66,394.94,425.48,3753376.71,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204261853,67892176,1271779,477446,0,0,0,0,29127766016,
1503935223.77,394.94,425.48,3753381.09,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204283741,67898818,1271855,477543,0,0,0,0,29127766016,
1503935224.87,394.95,425.48,3753385.47,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204305266,67905328,1271930,477638,0,0,0,0,29127766016,
1503935225.97,394.96,425.49,3753389.85,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204327289,67912060,1272008,477736,0,0,0,0,29127766016,
1503935227.08,394.96,425.49,3753394.24,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204348814,67918636,1272083,477832,0,0,0,0,29127766016,
1503935228.18,394.98,425.49,3753398.61,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204370440,67925146,1272159,477927,0,0,0,0,29127766016,
1503935229.28,394.99,425.5,3753402.99,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204392121,67931878,1272236,478025,0,0,0,0,29127766016,
1503935230.38,395.0,425.5,3753407.37,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204413646,67938454,1272311,478121,0,0,0,0,29127766016,
1503935231.49,395.01,425.5,3753411.74,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204435534,67945030,1272387,478217,0,0,0,0,29127766016,
1503935232.59,395.02,425.52,3753416.12,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204457215,67951762,1272464,478315,0,0,0,0,29127766016,
1503935233.69,395.03,425.52,3753420.5,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204478740,67958338,1272539,478411,0,0,0,0,29127766016,
1503935234.8,395.04,425.52,3753424.88,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204500265,67964848,1272614,478506,0,0,0,0,29127766016,
1503935235.9,395.04,425.52,3753429.26,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204521946,67971580,1272691,478604,0,0,0,0,29127766016,
1503935237.0,395.05,425.52,3753433.64,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204543813,67978156,1272767,478700,0,0,0,0,29127766016,
1503935238.11,395.06,425.53,3753438.02,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204565701,67984732,1272843,478796,0,0,0,0,29127766016,
1503935239.21,395.06,425.53,3753442.4,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204587382,67991464,1272920,478894,0,0,0,0,29127766016,
1503935240.31,395.06,425.54,3753446.78,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204608907,67998040,1272995,478990,0,0,0,0,29127766016,
1503935241.42,395.08,425.54,3753451.16,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204630432,68004550,1273070,479085,0,0,0,0,29127770112,
1503935242.52,395.09,425.55,3753455.54,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204652113,68011282,1273147,479183,0,0,0,0,29127770112,
1503935243.62,395.1,425.55,3753459.92,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204673638,68017858,1273222,479279,0,0,0,0,29127770112,
1503935244.72,395.1,425.56,3753464.3,0.69,172.33,0.01,94.36,322743296,356401152,24881,21040,358848,237464,204695606,68024368,1273299,479374,0,0,0,0,29127770112,
1503935245.83,395.12,425.56,3753468.68,0.69,172.33,0.01,94.36,322743296,356417536,24881,21043,358848,237516,204717710,68031166,1273378,479473,0,0,0,0,29127770112,
1503935246.93,395.12,425.56,3753473.0,0.69,172.38,0.01,94.36,322743296,356417536,24881,21043,358848,237516,204739235,68037676,1273453,479568,0,0,0,0,29127778304,
1503935248.03,395.14,425.56,3753477.39,0.69,172.38,0.01,94.36,322743296,356417536,24881,21043,358848,237516,204760820,68044252,1273529,479664,0,0,0,0,29127770112,
1503935249.14,395.16,425.57,3753481.76,0.69,172.38,0.01,94.36,322743296,356417536,24881,21043,358848,237516,204782482,68050984,1273606,479762,0,0,0,0,29127770112,
1503935250.24,395.17,425.58,3753486.14,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204804146,68057494,1273683,479857,0,0,0,0,29127770112,
1503935251.34,395.17,425.58,3753490.53,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204825791,68064154,1273760,479955,0,0,0,0,29127770112,
1503935252.45,395.17,425.58,3753494.9,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204847679,68070730,1273836,480051,0,0,0,0,29127770112,
1503935253.55,395.18,425.58,3753499.28,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204869420,68077462,1273914,480149,0,0,0,0,29127770112,
1503935254.65,395.19,425.58,3753503.66,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204891005,68084038,1273990,480245,0,0,0,0,29127770112,
1503935255.76,395.2,425.58,3753508.04,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204912872,68090548,1274066,480340,0,0,0,0,29127770112,
1503935256.86,395.2,425.58,3753512.42,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204934631,68097280,1274144,480438,0,0,0,0,29127770112,
1503935257.96,395.21,425.58,3753516.8,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204956853,68103856,1274222,480534,0,0,0,0,29127770112,
1503935259.07,395.24,425.59,3753521.19,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,204979803,68110366,1274302,480629,0,0,0,0,29127770112,
1503935260.17,395.25,425.59,3753525.56,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205002267,68117164,1274382,480728,0,0,0,0,29127770112,
1503935261.27,395.26,425.6,3753529.93,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205025311,68123740,1274463,480824,0,0,0,0,29127770112,
1503935262.37,395.26,425.61,3753534.31,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205047861,68130250,1274542,480919,0,0,0,0,29127770112,
1503935263.48,395.32,425.61,3753538.66,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205075656,68141698,1274694,481075,0,0,0,0,29127770112,
1503935264.58,395.36,425.62,3753543.0,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205106136,68155078,1274877,481255,0,0,0,0,29127770112,
1503935265.68,395.38,425.63,3753547.34,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205135305,68167834,1275050,481427,0,0,0,0,29127770112,
1503935266.79,395.41,425.64,3753551.68,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205165149,68181046,1275228,481605,0,0,0,0,29127770112,
1503935267.89,395.42,425.66,3753556.01,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205194731,68194192,1275406,481782,0,0,0,0,29127770112,
1503935268.99,395.48,425.69,3753560.35,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205224780,68207494,1275587,481961,0,0,0,0,29127135232,
1503935270.1,395.5,425.71,3753564.69,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205254650,68221108,1275769,482144,0,0,0,0,29127135232,
1503935271.2,395.55,425.72,3753569.02,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205284246,68236625,1275949,482324,0,0,0,0,29127135232,
1503935272.3,395.56,425.72,3753573.38,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205307841,68255985,1276059,482434,0,0,0,0,29127135232,
1503935273.41,395.56,425.72,3753577.74,0.69,172.38,0.01,94.36,322743296,357761024,24881,21168,358848,238004,205331436,68275345,1276169,482544,0,0,0,0,29127135232,
1503935274.51,395.58,425.74,3753582.06,0.69,172.41,0.01,94.36,322743296,357773312,24881,21170,358848,238032,205357245,68292224,1276311,482687,0,0,0,0,29127135232,
1503935275.61,395.62,425.74,3753586.39,0.69,172.41,0.01,94.36,322743296,357781504,24881,21171,358848,238032,205387245,68305592,1276491,482867,0,0,0,0,29127110656,
1503935276.71,395.66,425.75,3753590.73,0.69,172.41,0.01,94.36,322743296,357781504,24881,21171,358848,238032,205416907,68318818,1276671,483046,0,0,0,0,29127110656,
1503935277.82,395.7,425.76,3753595.06,0.69,172.41,0.01,94.36,322743296,357781504,24881,21171,358848,238032,205446454,68332030,1276849,483224,0,0,0,0,29127110656,
1503935278.92,395.76,425.77,3753599.4,0.69,172.41,0.01,94.36,322743296,357781504,24881,21171,358848,238032,205475779,68345020,1277024,483399,0,0,0,0,29127110656,
1503935280.02,395.79,425.79,3753603.7,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205505416,68358400,1277203,483579,0,0,0,0,29127110656,
1503935281.13,395.81,425.8,3753608.03,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205534897,68371468,1277380,483755,0,0,0,0,29127118848,
1503935282.23,395.85,425.81,3753612.37,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205565176,68385752,1277568,483943,0,0,0,0,29127118848,
1503935283.33,395.89,425.82,3753616.71,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205596454,68400056,1277761,484135,0,0,0,0,29127118848,
1503935284.44,395.94,425.83,3753621.04,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205627027,68414294,1277952,484326,0,0,0,0,29127118848,
1503935285.54,395.98,425.84,3753625.38,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205657288,68428220,1278139,484513,0,0,0,0,29127118848,
1503935286.64,396.07,425.85,3753629.71,0.69,172.44,0.01,94.36,322743296,357801984,24881,21173,358848,238060,205687861,68442458,1278330,484704,0,0,0,0,29127118848,
1503935287.75,396.1,425.88,3753633.95,0.69,172.54,0.01,94.36,322743296,357814272,24881,21175,358848,238160,205718278,68456540,1278519,484893,0,0,0,0,29127127040,
1503935288.85,396.16,425.89,3753638.28,0.69,172.54,0.01,94.36,322743296,357814272,24881,21175,358848,238160,205748772,68470778,1278709,485084,0,0,0,0,29125029888,
