t,cpuusage,tasktime
2134,13,42
2135,17,39
2136,11,40
2137,12,40
2138,17,39
2139,11,38
2140,11,157
2141,19,39
2142,11,40
2143,11,38
2144,12,39
2145,10,40
2146,12,40
2147,12,39
2148,11,42
2149,12,41
2150,11,41
2151,13,40
2152,16,40
2153,13,40
2154,12,44
2155,14,40
2156,12,40
2157,11,39
2158,12,40
2159,13,40
2160,12,40
2161,13,42
2162,12,42
2163,16,39
2164,11,39
2165,9,36
2166,9,37
2167,9,39
2168,10,35
2169,10,37
2170,12,38
2171,10,39
2172,11,40
2173,16,40
2174,15,40
2175,15,41
2176,15,42
2177,15,43
2178,15,42
2179,15,41
2180,14,40
2181,15,40
2182,15,40
2183,12,39
2184,13,38
2185,12,42
2186,12,39
2187,14,38
2188,10,41
2189,11,39
2190,11,38
2191,16,37
2192,11,38
2193,11,36
2194,10,36
2195,10,36
2196,10,41
2197,14,41
2198,17,40
2199,15,42
2200,14,41
2201,14,41
2202,15,40
2203,12,40
2204,9,42
2205,12,40
2206,15,42
2207,13,39
2208,14,37
2209,9,35
2210,10,37
2211,12,41
2212,14,41
2213,13,41
2214,14,42
2215,13,40
2216,14,41
2217,13,40
2218,14,41
2219,13,42
2220,14,40
2221,17,41
2222,14,41
2223,17,43
2224,13,41
2225,17,41
2226,13,41
2227,14,38
2228,10,36
2229,16,37
2230,16,40
2231,11,41
2232,12,36
2233,9,38
2234,10,26
2235,12,39
2236,12,38
2237,13,39
2238,14,39
2239,13,38
2240,12,39
2241,15,39
2242,12,39
2243,11,37
2244,11,40
2245,20,40
2246,13,42
2247,13,39
2248,13,39
2249,13,40
2250,13,40
2251,14,40
2252,13,41
2253,12,41
2254,15,41
2255,14,40
2256,16,41
2257,16,43
2258,14,42
2259,16,40
2260,11,39
2261,11,40
2262,11,40
2263,17,40
2264,10,41
2265,10,42
2266,11,41
2267,11,40
2268,11,41
2269,12,40
2270,9,36
2271,10,38
2272,10,36
2273,14,39
2274,10,37
2275,12,37
2276,10,38
2277,12,37
2278,10,41
2279,14,42
2280,11,40
2281,12,38
2282,12,39
2283,12,41
2284,12,40
2285,14,41
2286,12,43
2287,15,41
2288,12,40
2289,12,42
2290,12,41
2291,12,37
2292,13,42
2293,12,41
2294,15,40
2295,17,39
2296,14,42
2297,17,40
2298,17,40
2299,16,42
2300,17,40
2301,16,42
2302,17,39
2303,15,42
2304,18,40
2305,17,40
2306,17,42
2307,18,39
2308,12,39
2309,12,40
2310,13,41
2311,20,41
2312,14,41
2313,16,41
2314,17,41
2315,17,42
2316,17,41
2317,20,40
2318,15,42
2319,17,41
2320,15,41
2321,17,40
2322,16,42
2323,16,41
2324,15,42
2325,13,41
2326,14,40
2327,16,41
2328,16,39
2329,14,40
2330,15,41
2331,14,41
2332,10,40
2333,14,40
2334,14,40
2335,14,40
2336,14,41
2337,14,41
2338,18,40
2339,15,39
2340,14,40
2341,17,40
2342,14,41
2343,13,40
2344,13,41
2345,12,40
2346,11,39
2347,11,38
2348,12,40
2349,10,41
2350,11,41
2351,10,40
2352,11,40
2353,13,36
2354,10,40
2355,14,41
2356,21,41
2357,14,41
2358,14,40
2359,14,40
2360,16,43
2361,14,39
2362,18,39
2363,13,39
2364,14,39
2365,18,41
2366,14,41
2367,14,39
2368,14,41
2369,13,39
2370,15,41
2371,15,43
2372,15,42
2373,15,42
2374,19,43
2375,17,40
2376,16,42
2377,17,41
2378,15,42
2379,15,42
2380,15,41
2381,15,42
2382,15,39
2383,15,41
2384,15,41
2385,15,40
2386,16,40
2387,15,41
2388,15,42
2389,13,40
2390,15,40
2391,15,41
2392,14,40
2393,15,40
2394,14,40
2395,15,41
2396,14,41
2397,13,40
2398,14,40
2399,13,42
2400,13,40
2401,13,40
2402,14,40
2403,13,37
2404,11,40
2405,11,40
2406,11,38
2407,13,39
2408,11,37
2409,10,39
2410,11,38
2411,11,37
2412,14,40
2413,15,41
2414,15,42
2415,15,40
2416,20,40
2417,15,40
2418,17,42
2419,17,39
2420,14,40
2421,14,42
2422,18,38
2423,12,38
2424,11,40
2425,10,41
2426,13,38
2427,15,40
2428,12,38
2429,11,38
2430,11,39
2431,11,40
2432,14,38
2433,11,37
2434,11,39
2435,11,41
2436,17,39
2437,14,40
2438,12,40
2439,11,41
2440,15,41
2441,12,40
2442,11,41
2443,15,41
2444,12,42
2445,11,40
2446,15,41
2447,13,43
2448,15,40
2449,15,42
2450,13,41
2451,16,41
2452,12,41
2453,12,40
2454,16,43
2455,13,38
2456,13,41
2457,12,41
2458,17,41
2459,12,41
2460,11,39
2461,18,42
2462,12,42
2463,11,41
2464,11,42
2465,15,39
2466,12,40
2467,18,41
2468,12,38
2469,12,41
2470,12,42
2471,12,40
2472,12,40
2473,13,41
2474,12,40
2475,12,41
2476,13,41
2477,12,40
2478,17,39
2479,13,40
2480,12,40
2481,13,41
2482,13,40
2483,13,42
2484,17,40
2485,12,40
2486,10,42
2487,11,39
2488,14,40
2489,11,41
2490,15,38
2491,11,41
2492,11,41
2493,15,41
2494,13,42
2495,13,42
2496,16,37
2497,9,42
2498,15,42
2499,14,41
2500,17,39
2501,11,40
2502,14,42
2503,16,42
2504,15,42
2505,13,43
2506,15,42
2507,15,42
2508,14,42
2509,14,41
2510,16,42
2511,14,41
2512,14,41
2513,14,43
2514,15,42
2515,15,42
2516,14,40
2517,15,42
2518,14,37
2519,9,37
2520,9,37
2521,9,36
2522,15,35
2523,10,35
2524,12,34
2525,12,33
2526,8,37
2527,10,37
2528,11,37
2529,14,41
2530,11,40
2531,11,40
2532,14,38
2533,15,40
2534,11,41
2535,12,40
2536,11,39
2537,12,40
2538,11,41
2539,13,39
2540,12,41
2541,17,39
2542,12,38
2543,13,41
2544,13,39
2545,15,42
2546,14,41
2547,15,43
2548,14,41
2549,14,40
2550,11,38
2551,15,40
2552,12,40
2553,13,40
2554,12,41
2555,12,41
2556,13,41
2557,14,39
2558,12,42
2559,13,38
2560,13,40
2561,14,42
2562,14,41
2563,13,38
2564,13,40
2565,9,39
2566,13,40
2567,17,38
2568,14,38
2569,14,41
2570,15,40
2571,17,38
2572,14,38
2573,14,42
2574,14,40
2575,14,38
2576,14,41
2577,17,39
2578,14,40
2579,18,42
2580,18,41
2581,15,41
2582,16,42
2583,16,42
2584,15,40
2585,16,42
2586,17,42
2587,19,42
2588,15,41
2589,16,43
2590,17,41
2591,15,41
2592,15,40
2593,15,42
2594,13,40
2595,13,40
2596,12,41
2597,15,41
2598,13,40
2599,14,41
2600,15,43
2601,14,42
2602,17,39
2603,14,40
2604,13,40
2605,14,39
2606,15,38
2607,14,41
2608,15,40
2609,14,40
2610,14,43
2611,17,41
2612,15,42
2613,14,43
2614,15,42
2615,16,40
2616,15,41
2617,20,41
2618,17,41
2619,18,41
2620,16,40
2621,16,42
2622,15,40
2623,16,40
2624,16,40
2625,15,42
2626,18,41
2627,15,39
2628,11,38
2629,10,39
2630,12,38
2631,12,40
2632,12,40
2633,11,40
2634,10,40
2635,12,34
2636,9,40
2637,12,41
2638,11,39
2639,12,41
2640,12,40
2641,12,42
2642,15,41
2643,16,41
2644,14,41
2645,16,40
2646,14,41
2647,16,40
2648,16,41
2649,16,42
2650,12,42
2651,14,41
2652,13,41
2653,14,40
2654,14,40
2655,15,41
2656,15,42
2657,16,41
2658,15,39
2659,19,40
2660,13,40
2661,14,40
2662,13,41
2663,16,39
2664,14,40
2665,14,38
2666,9,38
2667,10,36
2668,10,38
2669,11,40
2670,12,38
2671,11,41
2672,13,40
2673,14,41
2674,17,41
2675,16,40
2676,16,40
2677,14,40
2678,13,43
2679,15,41
2680,14,38
2681,14,40
2682,14,39
2683,14,41
2684,14,40
2685,13,40
2686,14,40
2687,14,40
2688,15,40
2689,14,40
2690,18,40
2691,13,42
2692,15,41
2693,13,39
2694,14,41
2695,13,40
2696,14,40
2697,14,38
2698,13,40
2699,14,41
2700,13,40
2701,14,40
2702,14,39
2703,13,41
2704,13,41
2705,14,40
2706,14,41
2707,14,41
2708,13,38
2709,13,39
2710,14,40
2711,15,41
2712,15,39
2713,19,41
2714,15,40
2715,18,39
2716,14,41
2717,14,40
2718,14,40
2719,15,42
2720,14,42
2721,14,39
2722,15,41
2723,19,41
2724,15,40
2725,12,40
2726,11,41
2727,19,34
2728,10,37
2729,10,40
2730,12,42
2731,13,40
2732,13,42
2733,12,42
2734,13,42
2735,17,43
2736,13,39
2737,16,40
2738,15,42
2739,17,41
2740,15,40
2741,14,42
2742,14,40
2743,14,40
2744,15,41
2745,14,40
2746,14,42
2747,15,41
2748,14,41
2749,14,41
2750,14,40
2751,15,42
2752,14,41
2753,13,38
2754,14,39
2755,14,42
2756,16,41
2757,15,40
2758,14,40
2759,14,40
2760,15,42
2761,15,41
2762,16,41
2763,14,40
2764,13,41
2765,13,40
2766,13,42
2767,16,43
2768,20,42
2769,14,42
2770,14,41
2771,15,41
2772,17,41
2773,16,40
2774,17,41
2775,19,41
2776,15,39
2777,13,39
2778,14,40
2779,16,40
2780,16,38
2781,15,40
2782,16,42
2783,14,40
2784,14,41
2785,14,43
2786,16,40
2787,15,42
2788,13,40
2789,16,41
2790,13,39
2791,10,41
2792,14,43
2793,15,40
2794,14,42
2795,15,42
2796,14,41
2797,15,42
2798,16,41
2799,14,41
2800,15,42
2801,14,43
2802,16,41
2803,15,41
2804,15,39
2805,18,41
2806,12,41
2807,11,40
2808,11,40
2809,11,37
2810,11,39
2811,11,40
2812,11,40
2813,12,40
2814,11,37
2815,12,39
2816,11,38
2817,10,41
2818,11,39
2819,12,42
2820,17,40
2821,13,40
2822,13,40
2823,14,40
2824,13,40
2825,13,40
2826,12,41
2827,17,39
2828,14,38
2829,17,39
2830,14,40
2831,15,42
2832,15,41
2833,11,39
2834,16,43
2835,11,42
2836,20,38
2837,14,38
2838,14,37
2839,13,38
2840,12,37
2841,11,41
2842,12,40
2843,13,39
2844,12,42
2845,12,39
2846,15,39
2847,12,39
2848,11,40
2849,15,41
2850,14,38
2851,15,41
2852,14,42
2853,17,42
2854,14,41
2855,15,41
2856,13,39
2857,13,42
2858,11,40
2859,15,40
2860,14,41
2861,13,42
2862,15,39
2863,14,40
2864,13,42
2865,12,42
2866,13,41
2867,15,42
2868,11,36
2869,10,40
2870,14,37
2871,15,36
2872,10,36
2873,10,38
2874,16,38
2875,13,36
2876,10,36
2877,15,37
2878,9,35
2879,11,37
2880,9,38
2881,10,41
2882,13,39
2883,14,40
2884,14,43
2885,16,43
2886,17,44
2887,16,40
2888,15,42
2889,16,42
2890,15,43
2891,16,42
2892,20,41
2893,16,40
2894,17,41
2895,18,42
2896,15,41
2897,13,30
2898,9,40
2899,12,41
2900,11,39
2901,11,40
2902,12,40
2903,11,41
2904,11,42
2905,15,39
2906,14,40
2907,15,43
2908,14,40
2909,15,40
2910,14,40
2911,15,40
2912,14,42
2913,15,40
2914,14,41
2915,17,42
2916,17,42
2917,14,40
2918,14,40
2919,14,41
2920,22,41
2921,18,42
2922,15,41
2923,17,40
2924,14,43
2925,15,41
2926,14,42
2927,16,41
2928,15,42
2929,14,41
2930,12,41
2931,15,41
2932,13,39
2933,13,40
2934,13,41
2935,14,39
2936,9,41
2937,13,41
2938,14,40
2939,15,40
2940,13,41
2941,13,39
2942,14,42
2943,14,40
2944,14,40
2945,13,40
2946,15,42
2947,13,40
2948,13,41
2949,14,41
2950,14,41
2951,16,42
2952,14,41
2953,13,42
2954,13,41
2955,16,40
2956,13,42
2957,13,39
2958,12,40
2959,12,42
2960,16,40
2961,15,41
2962,16,42
2963,16,39
2964,13,40
2965,12,41
2966,14,41
2967,15,41
2968,18,40
2969,15,38
2970,13,41
2971,16,41
2972,17,39
2973,13,40
2974,12,40
2975,13,39
2976,13,41
2977,19,42
2978,15,41
2979,16,42
2980,15,42
2981,16,41
2982,16,42
2983,17,41
2984,14,41
2985,17,38
2986,11,40
2987,20,40
2988,17,42
2989,16,41
2990,17,42
2991,14,42
2992,18,40
2993,20,42
2994,16,43
2995,20,42
2996,16,41
2997,16,42
2998,15,40
2999,16,38
3000,12,40
3001,19,40
3002,14,41
3003,15,42
3004,14,39
3005,15,43
3006,15,41
3007,15,41
3008,14,42
3009,14,42
3010,15,39
3011,17,38
3012,13,38
3013,11,39
3014,13,41
3015,17,42
3016,15,42
3017,16,40
3018,15,41
3019,20,42
3020,16,40
3021,16,42
3022,15,42
3023,17,40
3024,16,41
3025,13,37
3026,11,38
3027,15,37
3028,11,36
3029,16,38
3030,11,40
3031,12,38
3032,15,37
3033,12,39
3034,12,40
3035,12,37
3036,17,39
3037,11,41
3038,18,41
3039,13,40
3040,11,39
3041,11,38
3042,11,40
3043,13,36
3044,9,40
3045,18,38
3046,11,38
3047,17,40
3048,18,38
3049,12,38
3050,11,38
3051,12,39
3052,18,42
3053,11,38
3054,11,38
3055,10,41
3056,11,38
3057,11,38
3058,15,40
3059,15,41
3060,14,40
3061,15,41
3062,15,40
3063,15,41
3064,16,41
3065,15,39
3066,15,40
3067,15,42
3068,14,40
3069,16,41
3070,14,40
3071,14,42
3072,14,40
3073,16,40
3074,11,39
3075,16,36
3076,9,37
3077,13,37
3078,11,35
3079,11,37
3080,11,37
3081,12,41
3082,12,35
3083,12,41
3084,12,38
3085,11,41
3086,13,41
3087,13,42
3088,12,42
3089,13,40
3090,14,42
3091,17,42
3092,15,39
3093,12,36
3094,9,37
3095,7,37
3096,18,36
3097,10,37
3098,9,35
3099,19,38
3100,10,38
3101,9,40
3102,16,38
3103,16,39
3104,9,35
3105,14,38
3106,17,41
3107,19,40
3108,12,37
3109,12,39
3110,11,40
3111,16,38
3112,11,41
3113,16,34
3114,11,39
3115,13,38
3116,11,41
3117,11,36
3118,11,38
3119,10,39
3120,17,41
3121,12,38
3122,14,39
3123,12,38
3124,11,38
3125,11,40
3126,12,36
3127,12,38
3128,12,37
3129,12,38
3130,12,36
3131,12,41
3132,15,37
3133,10,42
3134,12,41
3135,12,41
3136,12,40
3137,13,42
3138,12,40
3139,13,40
3140,12,39
3141,11,42
3142,15,42
3143,15,39
3144,15,41
3145,15,42
3146,17,40
3147,15,40
3148,14,40
3149,19,41
3150,15,41
3151,16,40
3152,14,42
3153,14,40
3154,15,40
3155,17,41
3156,15,41
3157,18,41
3158,17,42
3159,20,39
3160,15,42
3161,17,42
3162,16,39
3163,16,40
3164,16,41
3165,16,41
3166,17,40
3167,16,41
3168,17,40
3169,16,43
3170,15,41
3171,13,40
3172,12,41
3173,13,41
3174,13,42
3175,12,41
3176,12,40
3177,12,42
3178,13,41
3179,13,40
3180,13,39
3181,12,40
3182,15,40
3183,15,42
3184,15,43
3185,14,42
3186,18,43
3187,17,42
3188,11,42
3189,15,40
3190,15,40
3191,14,41
3192,17,40
3193,21,39
3194,17,40
3195,16,40
3196,14,41
3197,14,39
3198,13,41
3199,13,40
3200,14,41
3201,15,41
3202,14,40
3203,17,40
3204,14,41
3205,13,38
3206,13,40
3207,14,41
3208,15,41
3209,14,41
3210,13,40
3211,12,42
3212,15,40
3213,18,40
3214,15,41
3215,16,40
3216,16,42
3217,15,42
3218,15,42
3219,17,42
3220,17,42
3221,17,40
3222,12,40
3223,12,39
3224,12,39
3225,12,40
3226,15,39
3227,15,41
3228,14,42
3229,15,41
3230,15,40
3231,15,42
3232,16,40
3233,14,42
3234,14,41
3235,20,41
3236,15,39
3237,11,37
3238,11,39
3239,11,39
3240,13,37
3241,16,38
3242,13,38
3243,12,37
3244,11,40
3245,15,33
3246,11,40
3247,11,39
3248,11,41
3249,13,40
3250,13,37
3251,10,35
3252,11,38
3253,11,39
3254,11,40
3255,13,39
3256,15,37
3257,9,37
3258,14,38
3259,14,37
3260,9,37
3261,9,37
3262,9,37
3263,9,38
3264,17,40
3265,12,41
3266,16,42
3267,16,41
3268,15,40
3269,15,40
3270,14,39
3271,15,40
3272,16,39
3273,17,43
3274,15,41
3275,15,40
3276,16,41
3277,21,41
3278,20,39
3279,16,41
3280,14,42
3281,15,42
3282,18,40
3283,18,40
3284,16,40
3285,19,39
3286,14,42
3287,14,42
3288,19,40
3289,14,42
3290,13,41
3291,14,40
3292,14,39
3293,13,42
3294,14,39
3295,15,41
3296,14,40
3297,14,41
3298,13,39
3299,13,40
3300,14,39
3301,13,36
3302,10,39
3303,16,40
3304,9,36
3305,12,30
3306,9,38
3307,10,36
3308,10,38
3309,9,36
3310,9,39
3311,16,37
3312,12,40
3313,17,42
3314,17,40
3315,18,41
3316,17,41
3317,14,41
3318,15,41
3319,15,40
3320,16,40
3321,18,40
3322,16,41
3323,16,39
3324,16,40
3325,15,40
3326,16,41
3327,15,40
3328,15,42
3329,15,40
3330,15,39
3331,14,42
3332,15,40
3333,15,40
3334,13,39
3335,13,41
3336,14,40
3337,14,39
3338,15,42
3339,16,40
3340,14,41
3341,15,40
3342,13,43
3343,14,42
3344,14,40
3345,14,41
3346,13,42
3347,15,41
3348,15,41
3349,14,38
3350,14,40
3351,18,41
3352,14,40
3353,14,40
3354,12,40
3355,17,38
3356,11,37
3357,11,38
3358,14,37
3359,13,38
3360,12,41
3361,16,36
3362,11,37
3363,12,38
3364,11,35
3365,13,38
3366,13,36
3367,12,38
3368,12,36
3369,13,36
3370,11,36
3371,10,41
3372,13,42
3373,13,40
3374,16,42
3375,14,41
3376,15,40
3377,16,39
3378,16,42
3379,14,39
3380,14,41
3381,12,40
3382,14,41
3383,14,42
3384,14,39
3385,13,41
3386,13,41
3387,14,41
3388,15,39
3389,15,42
3390,14,40
3391,14,38
3392,12,41
3393,17,41
3394,12,40
3395,13,41
3396,13,40
3397,17,40
3398,15,39
3399,15,41
3400,16,41
3401,15,40
3402,16,39
3403,14,40
3404,14,40
3405,14,40
3406,14,40
3407,14,39
3408,16,38
3409,11,42
3410,12,40
3411,12,41
3412,12,41
3413,15,39
3414,15,42
3415,15,42
3416,15,42
3417,15,41
3418,14,40
3419,20,42
3420,14,41
3421,15,41
3422,16,41
3423,15,43
3424,15,42
3425,15,40
3426,15,40
3427,15,41
3428,15,39
3429,11,40
3430,11,42
3431,11,39
3432,16,41
3433,11,40
3434,11,41
3435,11,40
3436,18,41
3437,14,40
3438,15,41
3439,13,40
3440,12,41
3441,12,40
3442,13,41
3443,14,44
3444,14,39
3445,20,42
3446,15,40
3447,15,40
3448,15,43
3449,21,39
3450,16,41
3451,18,42
3452,11,41
3453,13,40
3454,17,39
3455,13,39
3456,13,41
3457,16,39
3458,14,39
3459,13,37
3460,12,37
3461,12,35
3462,12,36
3463,12,40
3464,16,41
3465,17,39
3466,16,39
3467,17,40
3468,15,38
3469,12,40
3470,16,41
3471,17,41
3472,17,41
3473,16,40
3474,16,40
3475,16,42
3476,18,42
3477,15,41
3478,18,40
3479,13,43
3480,13,42
3481,10,39
3482,11,40
3483,12,38
3484,12,37
3485,11,42
3486,14,42
3487,13,39
3488,11,41
3489,12,41
3490,13,41
3491,14,41
3492,14,38
3493,12,43
3494,10,40
3495,12,41
3496,11,41
3497,12,41
3498,18,40
3499,13,41
3500,12,39
3501,11,40
3502,12,40
3503,14,42
3504,12,42
3505,12,42
3506,16,43
3507,14,40
3508,14,40
3509,15,41
3510,14,44
3511,21,42
3512,14,39
3513,14,41
3514,14,40
3515,14,35
3516,9,36
3517,10,38
3518,11,40
3519,11,41
3520,12,42
3521,12,41
3522,13,38
3523,13,42
3524,13,41
3525,14,41
3526,19,41
3527,17,40
3528,12,39
3529,11,38
3530,12,39
3531,11,38
3532,11,40
3533,17,39
3534,12,39
3535,13,41
3536,15,40
3537,14,40
3538,13,42
3539,13,38
3540,12,40
3541,12,39
3542,12,40
3543,15,39
3544,12,41
3545,12,42
3546,13,40
3547,12,41
3548,12,41
3549,11,41
3550,12,42
3551,12,40
3552,14,39
3553,13,40
3554,12,152
3555,10,35
3556,16,39
3557,10,36
3558,9,37
3559,10,35
3560,10,35
3561,14,37
3562,9,38
3563,11,40
3564,11,39
3565,11,38
3566,11,40
3567,12,40
3568,17,38
3569,10,40
3570,14,30
3571,10,40
3572,13,42
3573,12,40
3574,19,42
3575,15,40
3576,15,40
3577,16,40
3578,12,42
3579,17,41
3580,13,41
3581,10,40
3582,13,41
3583,13,40
3584,13,40
3585,13,42
3586,19,39
3587,15,40
3588,12,42
3589,13,42
3590,13,41
3591,13,40
3592,13,42
3593,12,42
3594,13,40
3595,15,38
3596,13,42
3597,12,38
3598,12,40
3599,12,40
3600,18,43
3601,18,41
3602,14,42
3603,20,42
3604,14,41
3605,15,41
3606,20,40
3607,15,42
3608,15,40
3609,15,40
3610,16,40
3611,15,40
3612,12,40
3613,12,41
3614,13,39
3615,13,40
3616,11,39
3617,10,39
3618,12,41
3619,12,40
3620,13,40
3621,13,38
3622,12,40
3623,18,40
3624,16,40
3625,15,40
3626,14,40
3627,15,40
3628,15,40
3629,14,40
3630,14,39
3631,15,43
3632,15,41
3633,13,42
3634,15,40
3635,14,38
3636,14,37
3637,14,38
3638,10,37
3639,9,38
3640,11,38
3641,10,38
3642,11,28
3643,12,38
3644,12,38
3645,11,39
3646,11,35
3647,10,39
3648,13,38
3649,13,42
3650,13,42
3651,21,41
3652,15,42
3653,14,41
3654,16,41
3655,15,40
3656,16,41
3657,15,42
3658,16,41
3659,19,40
3660,19,41
3661,17,41
3662,15,41
3663,15,41
3664,17,41
3665,16,39
3666,17,40
3667,21,43
3668,21,41
3669,17,43
3670,14,40
3671,15,40
3672,15,41
3673,13,41
3674,15,41
3675,16,41
3676,13,39
3677,14,43
3678,13,41
3679,14,41
3680,14,41
3681,14,39
3682,14,38
3683,12,39
3684,12,41
3685,11,40
3686,13,40
3687,12,39
3688,11,40
3689,15,41
3690,12,40
3691,15,40
3692,17,42
3693,13,42
3694,17,41
3695,14,42
3696,15,42
3697,14,43
3698,15,40
3699,16,42
3700,20,41
3701,14,42
3702,14,40
3703,14,42
3704,16,40
3705,15,40
3706,14,40
3707,15,40
3708,14,40
3709,14,41
3710,14,40
3711,14,42
3712,14,41
3713,13,40
3714,14,40
3715,16,43
3716,15,40
3717,13,41
3718,15,43
3719,14,41
3720,14,41
3721,14,40
3722,14,40
3723,14,41
3724,19,40
3725,20,40
3726,14,42
3727,20,41
3728,15,40
3729,15,43
3730,11,42
3731,13,40
3732,12,42
3733,15,39
3734,13,42
3735,16,41
3736,17,41
3737,15,42
3738,17,42
3739,16,41
3740,15,40
3741,20,42
3742,15,42
3743,15,39
3744,15,41
3745,14,41
3746,15,41
3747,16,42
3748,13,41
3749,16,41
3750,15,41
3751,13,39
3752,15,42
3753,16,40
3754,15,40
3755,16,40
3756,15,42
3757,12,40
3758,13,42
3759,13,40
3760,13,38
3761,13,41
3762,15,41
3763,16,40
3764,15,41
3765,15,41
3766,17,40
3767,15,41
3768,15,40
3769,14,42
3770,14,42
3771,15,41
3772,14,42
3773,14,42
3774,15,42
3775,14,39
3776,14,41
3777,14,42
3778,16,42
3779,16,41
3780,17,40
3781,16,42
3782,13,41
3783,16,42
3784,16,41
3785,14,42
3786,21,44
3787,19,40
3788,14,40
3789,14,40
3790,16,43
3791,15,42
3792,18,41
3793,15,41
3794,15,40
3795,17,41
3796,17,41
3797,13,41
3798,15,40
3799,14,40
3800,14,42
3801,17,40
3802,16,39
3803,15,39
3804,14,41
3805,15,40
3806,16,41
3807,15,41
3808,15,40
3809,13,42
3810,16,40
3811,12,41
3812,14,43
3813,15,39
3814,14,39
3815,12,39
3816,14,41
3817,15,40
3818,13,40
3819,14,40
3820,13,38
3821,16,41
3822,13,40
3823,13,39
3824,14,41
3825,17,43
3826,21,40
3827,12,37
3828,10,38
3829,10,38
3830,10,38
3831,10,38
3832,10,39
3833,10,36
3834,10,38
3835,12,39
3836,11,36
3837,12,35
3838,12,34
3839,13,39
3840,13,41
3841,12,40
3842,13,40
3843,12,41
3844,12,39
3845,12,40
3846,12,40
3847,15,37
3848,12,41
3849,15,41
3850,12,41
3851,13,39
3852,13,40
3853,12,40
3854,11,38
3855,11,38
3856,11,40
3857,13,39
3858,14,41
3859,18,42
3860,14,43
3861,16,40
3862,16,40
3863,11,41
3864,18,40
3865,13,42
3866,15,40
3867,16,40
3868,16,40
3869,14,40
3870,15,41
3871,17,42
3872,13,41
3873,13,40
3874,15,39
3875,13,40
3876,11,39
3877,17,38
3878,16,39
3879,11,39
3880,11,39
3881,10,41
3882,12,42
3883,12,42
3884,11,40
3885,12,42
3886,11,40
3887,13,40
3888,10,39
3889,13,36
3890,10,36
3891,11,36
3892,10,35
3893,14,40
3894,9,38
3895,11,38
3896,11,40
3897,12,38
3898,11,39
3899,12,39
3900,10,41
3901,10,38
3902,11,39
3903,12,41
3904,13,38
3905,9,37
3906,10,40
3907,11,40
3908,16,40
3909,18,40
3910,16,41
3911,16,41
3912,14,41
3913,16,42
3914,22,41
3915,15,42
3916,18,40
3917,15,40
3918,15,41
3919,15,42
3920,15,41
3921,14,42
3922,16,40
3923,11,40
3924,11,42
3925,12,41
3926,11,40
3927,13,42
3928,12,41
3929,13,40
3930,12,41
3931,15,42
3932,14,40
3933,15,41
3934,14,42
3935,15,40
3936,18,42
3937,14,42
3938,14,42
3939,20,42
3940,14,41
3941,14,41
3942,16,41
3943,16,40
3944,16,41
3945,12,42
3946,15,41
3947,15,40
3948,16,41
3949,15,41
3950,16,42
3951,16,41
3952,21,40
3953,15,42
3954,17,41
3955,15,40
3956,11,40
3957,11,40
3958,11,41
3959,13,39
3960,11,39
3961,9,40
3962,11,40
3963,11,37
3964,10,39
3965,11,40
3966,11,40
3967,15,40
3968,11,38
3969,14,42
3970,16,43
3971,20,40
3972,15,40
3973,20,41
3974,15,42
3975,17,41
3976,16,42
3977,15,42
3978,15,42
3979,15,36
3980,10,38
3981,9,39
3982,11,41
3983,12,41
3984,10,40
3985,11,40
3986,12,40
3987,13,40
3988,13,43
3989,16,42
3990,18,40
3991,14,42
3992,16,41
3993,14,40
3994,16,41
3995,16,41
3996,15,42
3997,16,40
3998,14,41
3999,15,40
4000,14,41
4001,13,41
4002,14,40
4003,12,41
4004,13,43
4005,11,42
4006,12,37
4007,11,40
4008,13,41
4009,12,40
4010,13,39
4011,13,40
4012,12,40
4013,13,41
4014,12,40
4015,13,42
4016,20,40
4017,17,42
4018,17,41
4019,15,41
4020,15,41
4021,14,42
4022,16,42
4023,15,41
4024,16,41
4025,15,41
4026,16,39
4027,20,40
4028,15,41
4029,16,42
4030,15,41
4031,17,39
4032,13,37
4033,11,39
4034,11,37
4035,11,38
4036,11,38
4037,10,36
4038,11,38
4039,11,40
4040,11,38
4041,12,40
4042,12,38
4043,12,39
4044,16,39
4045,14,40
4046,15,42
4047,14,41
4048,12,40
4049,13,39
4050,12,40
4051,16,39
4052,14,40
4053,13,39
4054,11,39
4055,12,40
4056,11,38
4057,11,38
4058,12,40
4059,11,39
4060,13,38
4061,11,41
4062,12,38
4063,13,39
4064,11,42
4065,13,40
4066,15,41
4067,15,42
4068,15,42
4069,13,42
4070,13,42
4071,14,41
4072,14,40
4073,14,40
4074,17,41
4075,15,41
4076,15,41
4077,14,40
4078,14,41
4079,12,42
4080,15,40
4081,14,41
4082,14,43
4083,15,42
4084,15,41
4085,14,44
4086,16,42
4087,13,37
4088,13,41
4089,11,37
4090,13,39
4091,11,38
4092,13,41
4093,12,41
4094,12,40
4095,16,42
4096,18,41
4097,15,42
4098,12,40
4099,17,41
4100,14,41
4101,15,42
4102,14,40
4103,14,39
4104,15,41
4105,15,42
4106,15,40
4107,20,42
4108,15,40
4109,14,42
4110,14,41
4111,14,40
4112,15,41
4113,14,39
4114,12,40
4115,11,37
4116,16,40
4117,11,39
4118,12,38
4119,12,39
4120,17,39
4121,16,39
4122,14,40
4123,13,42
4124,11,39
4125,11,38
4126,11,42
4127,15,39
4128,16,40
4129,11,39
4130,11,38
4131,11,37
