timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1502826638.22,218.24,56.96,367800.77,0.0,80.83,0.02,1.25,343055360,48504832,18660,5342,473496,51476,210695502,89240920,778404,777709,0,0,0,0,29171306496,29503254528
1502826639.33,218.92,57.06,367804.36,0.0,80.83,0.02,1.27,343055360,48504832,18660,5342,473496,51476,210772970,89314743,778813,778131,0,0,0,0,29153497088,
1502826640.43,218.93,57.06,367808.73,0.0,80.83,0.02,1.27,343055360,48504832,18660,5342,473496,51476,210813516,89325105,778945,778284,0,0,0,0,29153390592,
1502826641.53,218.94,57.06,367813.09,0.0,80.83,0.02,1.27,343055360,48504832,18660,5342,473496,51476,210853906,89335311,779075,778435,0,0,0,0,29153390592,
1502826642.64,218.95,57.06,367817.43,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,210894649,89345517,779206,778586,0,0,0,0,29153390592,
1502826643.74,218.96,57.07,367821.79,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,210935195,89355879,779338,778739,0,0,0,0,29153398784,
1502826644.84,218.96,57.07,367826.16,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,210975585,89366085,779468,778890,0,0,0,0,29153398784,
1502826645.95,218.98,57.07,367830.53,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211016484,89376513,779601,779044,0,0,0,0,29153398784,
1502826647.05,218.98,57.07,367834.89,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211056934,89386719,779732,779195,0,0,0,0,29153398784,
1502826648.15,218.99,57.08,367839.27,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211097384,89396859,779863,779345,0,0,0,0,29153398784,
1502826649.25,219.0,57.08,367843.63,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211137990,89407287,779996,779499,0,0,0,0,29153398784,
1502826650.36,219.0,57.09,367847.98,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211183749,89422233,780150,779672,0,0,0,0,29152620544,
1502826651.46,219.01,57.09,367852.34,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211224199,89432415,780281,779823,0,0,0,0,29152841728,
1502826652.56,219.02,57.09,367856.72,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211264745,89442777,780413,779976,0,0,0,0,29152665600,
1502826653.67,219.02,57.1,367861.08,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211305548,89453049,780545,780128,0,0,0,0,29152665600,
1502826654.77,219.03,57.1,367865.45,0.0,80.86,0.02,1.27,343055360,48549888,18660,5344,473496,51524,211345938,89463189,780675,780278,0,0,0,0,29152665600,
1502826655.87,219.04,57.1,367869.77,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211386484,89473551,780807,780431,0,0,0,0,29152665600,
1502826656.98,219.06,57.1,367874.14,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211427227,89483757,780938,780582,0,0,0,0,29152665600,
1502826658.08,219.06,57.11,367878.5,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211467617,89493963,781068,780733,0,0,0,0,29152673792,
1502826659.18,219.06,57.11,367882.87,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211508007,89504181,781198,780884,0,0,0,0,29152673792,
1502826660.29,219.07,57.12,367887.24,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211548906,89514531,781331,781037,0,0,0,0,29152673792,
1502826661.39,219.08,57.12,367891.6,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211589296,89524737,781461,781188,0,0,0,0,29152673792,
1502826662.49,219.1,57.12,367895.96,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211629686,89534877,781591,781338,0,0,0,0,29152673792,
1502826663.6,219.11,57.13,367900.33,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211670585,89545371,781724,781493,0,0,0,0,29152673792,
1502826664.7,219.11,57.14,367904.7,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211710975,89555511,781854,781643,0,0,0,0,29152677888,
1502826665.8,219.13,57.15,367909.06,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211751521,89565873,781986,781796,0,0,0,0,29152677888,
1502826666.91,219.14,57.16,367913.42,0.0,80.91,0.02,1.27,343055360,48562176,18660,5346,473496,51568,211794292,89577843,782143,781969,0,0,0,0,29152677888,
1502826668.01,219.18,57.16,367917.74,0.0,80.91,0.02,1.27,343055360,48578560,18660,5347,473496,51568,211843106,89595087,782381,782207,0,0,0,0,29152677888,
1502826669.11,219.22,57.17,367922.07,0.0,80.91,0.02,1.27,343055360,48578560,18660,5347,473496,51568,211891452,89611863,782613,782439,0,0,0,0,29152677888,
1502826670.21,219.25,57.18,367926.31,0.0,80.98,0.02,1.27,343055360,48599040,18660,5349,473496,51652,211937992,89632597,782826,782653,0,0,0,0,29152677888,
1502826671.32,219.25,57.18,367930.66,0.0,80.98,0.02,1.27,343055360,48599040,18660,5349,473496,51652,211980805,89655103,782992,782819,0,0,0,0,29152686080,
1502826672.42,219.26,57.18,367935.0,0.0,80.98,0.02,1.27,343055360,48599040,18660,5349,473496,51652,212023199,89677406,783156,782983,0,0,0,0,29152686080,
1502826673.52,219.26,57.18,367939.36,0.0,80.98,0.02,1.27,343055360,48607232,18660,5350,473496,51652,212061386,89689026,783278,783105,0,0,0,0,29152686080,
1502826674.63,219.26,57.19,367943.74,0.0,80.98,0.02,1.27,343055360,48607232,18660,5350,473496,51652,212100216,89696286,783388,783215,0,0,0,0,29152686080,
1502826675.73,219.32,57.2,367948.04,0.0,81.02,0.02,1.27,343055360,48631808,18660,5352,473496,51692,212143161,89719088,783556,783383,0,0,0,0,29152694272,
1502826676.83,219.54,57.2,367952.38,0.0,81.02,0.02,1.27,343055360,48631808,18660,5352,473496,51692,212185621,89741528,783721,783548,0,0,0,0,29152694272,
1502826677.94,219.68,57.2,367956.72,0.0,81.02,0.02,1.27,343055360,48676864,18660,5360,473496,51692,212228147,89764060,783887,783714,0,0,0,0,29152694272,
1502826679.04,219.68,57.2,367961.06,0.0,81.02,0.02,1.27,343055360,48676864,18660,5360,473496,51692,212270960,89786566,784053,783880,0,0,0,0,29152694272,
1502826680.14,219.69,57.21,367965.4,0.0,81.02,0.02,1.27,343055360,48676864,18660,5360,473496,51692,212311733,89807914,784214,784042,0,0,0,0,29152694272,
1502826681.25,219.69,57.22,367969.73,0.0,81.06,0.02,1.27,343055360,48689152,18660,5362,473496,51728,212350563,89815174,784324,784152,0,0,0,0,29152694272,
1502826682.35,219.7,57.22,367974.09,0.0,81.06,0.02,1.27,343055360,48689152,18660,5362,473496,51728,212391043,89829264,784459,784287,0,0,0,0,29152694272,
1502826683.45,219.82,57.22,367978.43,0.0,81.06,0.02,1.27,343055360,48689152,18660,5362,473496,51728,212434264,89852728,784631,784460,0,0,0,0,29152702464,
1502826684.56,220.02,57.22,367982.75,0.0,81.06,0.02,1.27,343055360,48689152,18660,5362,473496,51728,212478217,89873866,784813,784644,0,0,0,0,29152702464,
1502826685.66,220.06,57.23,367987.06,0.0,81.06,0.02,1.27,343055360,48689152,18660,5362,473496,51728,212527031,89891110,785051,784882,0,0,0,0,29152702464,
1502826686.76,220.09,57.25,367991.38,0.0,81.06,0.02,1.27,343055360,48689152,18660,5362,473496,51728,212575689,89908120,785287,785117,0,0,0,0,29152702464,
1502826687.86,220.12,57.26,367995.67,0.0,81.1,0.02,1.27,343055360,48701440,18660,5364,473496,51764,212624388,89925040,785520,785351,0,0,0,0,29152702464,
1502826688.97,220.13,57.27,368000.0,0.0,81.1,0.02,1.27,343055360,48701440,18660,5364,473496,51764,212667821,89947918,785697,785528,0,0,0,0,29152702464,
1502826690.07,220.18,57.28,368004.34,0.0,81.1,0.02,1.27,343055360,48701440,18660,5364,473496,51764,212710623,89971025,785867,785699,0,0,0,0,29152710656,
1502826691.17,220.26,57.28,368008.71,0.0,81.1,0.02,1.27,343055360,48701440,18660,5364,473496,51764,212749404,89984691,785998,785830,0,0,0,0,29152710656,
1502826692.28,220.26,57.29,368013.08,0.0,81.1,0.02,1.27,343055360,48701440,18660,5364,473496,51764,212788587,89992017,786109,785941,0,0,0,0,29152710656,
1502826693.38,220.33,57.38,368017.43,0.0,81.1,0.02,1.27,343055360,48713728,18660,5366,473496,51820,212830729,90012382,786269,786102,0,0,0,0,29152710656,
1502826694.48,220.54,57.38,368021.71,0.0,81.16,0.02,1.27,343055360,48713728,18660,5366,473496,51820,212873387,90035580,786437,786270,0,0,0,0,29152722944,
1502826695.59,220.74,57.39,368026.05,0.0,81.16,0.02,1.27,343055360,48713728,18660,5366,473496,51820,212916410,90058703,786606,786440,0,0,0,0,29152727040,
1502826696.69,220.74,57.39,368030.4,0.0,81.16,0.02,1.27,343055360,48713728,18660,5366,473496,51820,212956307,90076786,786754,786587,0,0,0,0,29152727040,
1502826697.79,220.74,57.39,368034.78,0.0,81.16,0.02,1.27,343055360,48721920,18660,5367,473496,51820,212995197,90084046,786865,786697,0,0,0,0,29152727040,
1502826698.9,220.75,57.39,368039.09,0.0,81.2,0.02,1.27,343055360,48746496,18660,5369,473496,51864,213036237,90099896,787009,786840,0,0,0,0,29152727040,
1502826700.0,220.75,57.4,368043.44,0.0,81.2,0.02,1.27,343055360,48746496,18660,5369,473496,51864,213079518,90123150,787182,787013,0,0,0,0,29152735232,
1502826701.1,220.75,57.41,368047.78,0.0,81.2,0.02,1.27,343055360,48746496,18660,5369,473496,51864,213122038,90145632,787348,787179,0,0,0,0,29152735232,
1502826702.21,220.76,57.41,368052.12,0.0,81.2,0.02,1.27,343055360,48746496,18660,5369,473496,51864,213164930,90169232,787519,787352,0,0,0,0,29152735232,
1502826703.31,220.76,57.41,368056.46,0.0,81.2,0.02,1.27,343055360,48746496,18660,5369,473496,51864,213207803,90191738,787686,787518,0,0,0,0,29152735232,
1502826704.41,220.76,57.41,368060.75,0.0,81.24,0.02,1.27,343055360,48758784,18660,5371,473496,51912,213250329,90214269,787852,787684,0,0,0,0,29152735232,
1502826705.52,220.77,57.42,368065.12,0.0,81.24,0.02,1.27,343055360,48758784,18660,5371,473496,51912,213288714,90226555,787977,787809,0,0,0,0,29152743424,
1502826706.62,220.78,57.42,368069.49,0.0,81.24,0.02,1.27,343055360,48758784,18660,5371,473496,51912,213327544,90233815,788087,787919,0,0,0,0,29152743424,
1502826707.72,220.78,57.42,368073.83,0.0,81.24,0.02,1.27,343055360,48766976,18660,5373,473496,51912,213370357,90256065,788253,788085,0,0,0,0,29152743424,
1502826708.83,220.78,57.42,368078.13,0.0,81.29,0.02,1.27,343055360,48791552,18660,5375,473496,51956,213412817,90278505,788418,788250,0,0,0,0,29152743424,
1502826709.93,220.78,57.42,368082.48,0.0,81.29,0.02,1.27,343055360,48791552,18660,5375,473496,51956,213455343,90301037,788584,788416,0,0,0,0,29152743424,
1502826711.03,220.79,57.42,368086.82,0.0,81.29,0.02,1.27,343055360,48791552,18660,5375,473496,51956,213498288,90323675,788752,788584,0,0,0,0,29152751616,
1502826712.13,220.8,57.42,368091.16,0.0,81.29,0.02,1.27,343055360,48791552,18660,5375,473496,51956,213539325,90346127,788917,788750,0,0,0,0,29152751616,
1502826713.24,220.81,57.42,368095.53,0.0,81.29,0.02,1.27,343055360,48816128,18660,5380,473496,51956,213578155,90353387,789027,788860,0,0,0,0,29152751616,
1502826714.34,220.81,57.42,368099.9,0.0,81.29,0.02,1.27,343055360,48816128,18660,5380,473496,51956,213618371,90366373,789158,788991,0,0,0,0,29152751616,
1502826715.44,220.92,57.43,368104.2,0.0,81.32,0.02,1.27,343055360,48828416,18660,5382,473496,51992,213661634,90389879,789331,789165,0,0,0,0,29152751616,
1502826716.55,221.11,57.46,368108.54,0.0,81.32,0.02,1.27,343055360,48828416,18660,5382,473496,51992,213704316,90412991,789499,789335,0,0,0,0,29152759808,
1502826717.65,221.12,57.46,368112.88,0.0,81.32,0.02,1.27,343055360,48828416,18660,5382,473496,51992,213746842,90435707,789665,789501,0,0,0,0,29152759808,
1502826718.75,221.12,57.46,368117.22,0.0,81.32,0.02,1.27,343055360,48828416,18660,5382,473496,51992,213789655,90458213,789831,789667,0,0,0,0,29152759808,
1502826719.86,221.26,57.46,368121.57,0.0,81.32,0.02,1.27,343055360,48836608,18660,5383,473496,51992,213832589,90481758,790003,789840,0,0,0,0,29152759808,
1502826720.96,221.29,57.47,368125.88,0.0,81.37,0.02,1.27,343055360,48840704,18660,5384,473496,52040,213870116,90490294,790115,789952,0,0,0,0,29152759808,
1502826722.06,221.3,57.47,368130.26,0.0,81.37,0.02,1.27,343055360,48840704,18660,5384,473496,52040,213909540,90499968,790234,790071,0,0,0,0,29152772096,
1502826723.17,221.3,57.48,368134.6,0.0,81.37,0.02,1.27,343055360,48840704,18660,5384,473496,52040,213952408,90523369,790405,790243,0,0,0,0,29152772096,
1502826724.27,221.31,57.48,368138.94,0.0,81.37,0.02,1.27,343055360,48840704,18660,5384,473496,52040,213995221,90545875,790571,790409,0,0,0,0,29152776192,
1502826725.37,221.31,57.48,368143.28,0.0,81.37,0.02,1.27,343055360,48840704,18660,5384,473496,52040,214037747,90568591,790737,790575,0,0,0,0,29152776192,
1502826726.48,221.54,57.5,368147.32,0.0,81.42,0.02,1.27,343055360,48857088,18660,5386,473496,52092,214079661,90587287,790892,790731,0,0,0,0,29152776192,
1502826727.58,222.4,57.76,368150.46,0.0,81.42,0.02,1.27,343055360,48857088,18660,5386,473496,52092,214118382,90594151,790996,790835,0,0,0,0,29152784384,
1502826728.68,223.3,57.96,368153.68,0.0,81.42,0.02,1.27,343055360,48857088,18660,5386,473496,52092,214157212,90601411,791106,790945,0,0,0,0,29152784384,
1502826729.78,224.2,58.19,368156.9,0.0,81.42,0.02,1.27,343055360,48857088,18660,5386,473496,52092,214196042,90608671,791216,791055,0,0,0,0,29152784384,
1502826730.89,225.06,58.42,368160.12,0.0,81.42,0.02,1.27,343055360,48857088,18660,5386,473496,52092,214234872,90615931,791326,791165,0,0,0,0,29152784384,
1502826731.99,225.18,58.46,368164.29,0.0,81.46,0.02,1.27,343055360,48869376,18660,5388,473496,52128,214272627,90624600,791440,791279,0,0,0,0,29152784384,
1502826733.09,225.19,58.46,368168.66,0.0,81.46,0.02,1.27,343055360,48869376,18660,5388,473496,52128,214312536,90634891,791562,791401,0,0,0,0,29152784384,
1502826734.2,225.26,58.48,368173.01,0.0,81.46,0.02,1.27,343055360,48869376,18660,5388,473496,52128,214355062,90657420,791728,791567,0,0,0,0,29152792576,
1502826735.3,225.46,58.51,368177.34,0.0,81.46,0.02,1.27,343055360,48869376,18660,5388,473496,52128,214397522,90679860,791893,791732,0,0,0,0,29152792576,
1502826736.4,225.56,58.53,368181.68,0.0,81.46,0.02,1.27,343055360,48869376,18660,5388,473496,52128,214441001,90703626,792068,791910,0,0,0,0,29152792576,
1502826737.51,225.58,58.54,368186.02,0.0,81.46,0.02,1.27,343055360,48869376,18660,5388,473496,52128,214483869,90727009,792239,792082,0,0,0,0,29152792576,
1502826738.61,225.58,58.54,368190.34,0.0,81.5,0.02,1.27,343055360,48881664,18660,5390,473496,52168,214524232,90746813,792393,792236,0,0,0,0,29152792576,
1502826739.71,225.59,58.54,368194.71,0.0,81.5,0.02,1.27,343055360,48881664,18660,5390,473496,52168,214563062,90754073,792503,792346,0,0,0,0,29152673792,
1502826740.81,225.59,58.55,368199.08,0.0,81.5,0.02,1.27,343055360,48881664,18660,5390,473496,52168,214603542,90768163,792638,792481,0,0,0,0,29152673792,
1502826741.92,225.6,58.55,368203.42,0.0,81.5,0.02,1.27,343055360,48881664,18660,5390,473496,52168,214646763,90791630,792810,792654,0,0,0,0,29152673792,
1502826743.02,225.6,58.55,368207.76,0.0,81.5,0.02,1.27,343055360,48889856,18660,5391,473496,52168,214689223,90814070,792975,792819,0,0,0,0,29152673792,
1502826744.12,225.61,58.55,368212.06,0.0,81.54,0.02,1.27,343055360,48918528,18660,5393,473496,52208,214732091,90837501,793146,792991,0,0,0,0,29152677888,
1502826745.23,225.62,58.56,368216.43,0.0,81.54,0.02,1.27,343055360,48918528,18660,5393,473496,52208,214769618,90846038,793258,793103,0,0,0,0,29152686080,
1502826746.33,225.62,58.56,368220.8,0.0,81.54,0.02,1.27,343055360,48918528,18660,5393,473496,52208,214809461,90856054,793379,793224,0,0,0,0,29152686080,
1502826747.43,225.68,58.56,368225.14,0.0,81.54,0.02,1.27,343055360,48918528,18660,5393,473496,52208,214852389,90879452,793551,793396,0,0,0,0,29152686080,
1502826748.54,225.9,58.56,368229.47,0.0,81.54,0.02,1.27,343055360,48934912,18660,5397,473496,52208,214894909,90901892,793717,793561,0,0,0,0,29152686080,
1502826749.64,226.12,58.56,368233.79,0.0,81.56,0.02,1.27,343055360,48947200,18660,5399,473496,52240,214938064,90925004,793888,793731,0,0,0,0,29152686080,
1502826750.74,226.14,58.57,368238.12,0.0,81.56,0.02,1.27,343055360,48947200,18660,5399,473496,52240,214980584,90947552,794054,793898,0,0,0,0,29152698368,
1502826751.85,226.14,58.57,368242.47,0.0,81.56,0.02,1.27,343055360,48947200,18660,5399,473496,52240,215022978,90969855,794218,794062,0,0,0,0,29152698368,
