1502826669.77,ExperimentStart
1502826726.15,201,0,None,1502826726.15
1502826727.95,201,1,rob2_station_8_dwell,1.80254006386
1502826728.05,201,2,0.1,0.101055145264
1502826728.83,201,3,rob2_station_8_pick,0.782119035721
1502826728.93,201,4,0.1,0.100989103317
1502826728.93,201,5,closing,0.00126910209656
1502826730.94,201,6,2.0,2.00277304649
1502826730.94,201,7,None,2.00342917442
1502826738.11,201,8,rob2_station_3_dwell,7.17205095291
1502826738.12,201,9,None,7.177932024
1502826738.22,201,10,0.1,0.10095000267
1502826739.08,201,11,rob2_station_3_pick,0.862085103989
1502826739.18,201,12,0.1,0.10116481781
1502826739.18,201,13,opening,0.00144505500793
1502826741.18,201,14,2.0,2.00327205658
1502826742.05,201,15,rob2_station_3_dwell,0.862801074982
1502826742.05,201,16,None,0.866209030151
1502826742.15,201,17,0.1,0.100921154022
1502826744.39,201,18,cand,2.24205589294
1502826744.5,201,19,0.1,0.101191043854
1502826747.58,202,0,rob2_station_3_dwell,2.26215791702
1502826747.59,202,1,None,2.26513504982
1502826747.69,202,2,0.1,0.101002931595
1502826748.55,202,3,rob2_station_3_pick,0.862055778503
1502826748.65,202,4,0.1,0.101289987564
1502826748.65,202,5,closing,0.00145697593689
1502826750.66,202,6,2.0,2.00290799141
1502826751.52,202,7,rob2_station_3_dwell,0.862370014191
1502826751.52,202,8,None,0.86624789238
1502826751.62,202,9,0.1,0.10098695755
1502826752.89,202,10,rob2_station_4_dwell,1.26209282875
1502826752.89,202,11,None,1.26516199112
1502826752.99,202,12,0.1,0.101305007935
1502826753.77,202,13,rob2_station_4_pick,0.782023906708
1502826753.87,202,14,0.1,0.101233959198
1502826753.88,202,15,opening,0.00136399269104
1502826755.88,202,16,2.0,2.00287795067
1502826756.66,202,17,rob2_station_4_dwell,0.782238960266
1502826756.66,202,18,None,0.785218000412
1502826756.76,202,19,0.1,0.10116815567
1502826758.55,202,20,cand,1.78208088875
1502826758.65,202,21,0.1,0.101296901703
1502826761.73,203,0,rob2_station_4_dwell,1.80221605301
1502826761.73,203,1,None,1.80594301224
1502826761.83,203,2,0.1,0.100961923599
1502826762.61,203,3,rob2_station_4_pick,0.782032966614
1502826762.71,203,4,0.1,0.101241111755
1502826762.72,203,5,closing,0.0014500617981
1502826764.72,203,6,2.0,2.00292015076
1502826765.5,203,7,rob2_station_4_dwell,0.782383918762
1502826765.5,203,8,None,0.785406112671
1502826765.6,203,9,0.1,0.100998878479
1502826767.45,203,10,rob2_station_5_dwell,1.84210085869
1502826767.55,203,11,0.1,0.101203918457
1502826768.15,203,12,rob2_station_5_drop,0.602379083633
1502826768.25,203,13,0.1,0.101197004318
1502826768.25,203,14,opening,0.00139594078064
1502826770.26,203,15,2.0,2.0029489994
1502826770.86,203,16,rob2_station_5_dwell,0.602316856384
1502826770.96,203,17,0.1,0.101052045822
1502826772.44,203,18,cand,1.48251104355
1502826772.54,203,19,0.1,0.10120010376
1502826774.0,201,0,None,1.55624604225
1502826775.8,201,1,rob2_station_8_dwell,1.80393505096
1502826775.9,201,2,0.1,0.101191997528
1502826776.69,201,3,rob2_station_8_pick,0.782169818878
1502826776.79,201,4,0.1,0.101175069809
1502826776.79,201,5,closing,0.00133585929871
1502826778.79,201,6,2.0,2.00297689438
1502826778.79,201,7,None,2.00358390808
1502826786.16,201,8,rob2_station_3_dwell,7.36305809021
1502826786.16,201,9,None,7.36606001854
1502826786.26,201,10,0.1,0.101172208786
1502826787.12,201,11,rob2_station_3_pick,0.862050056458
1502826787.22,201,12,0.1,0.101187944412
1502826787.22,201,13,opening,0.00134706497192
1502826789.23,201,14,2.0,2.00294709206
1502826790.11,201,15,rob2_station_3_dwell,0.882524013519
1502826790.11,201,16,None,0.885586023331
1502826790.21,201,17,0.1,0.10107588768
1502826792.46,201,18,cand,2.24209308624
1502826792.56,201,19,0.1,0.101269006729
1502826795.69,202,0,rob2_station_3_dwell,2.24222302437
1502826795.7,202,1,None,2.24710893631
1502826795.8,202,2,0.1,0.100991010666
1502826796.66,202,3,rob2_station_3_pick,0.862102985382
1502826796.76,202,4,0.1,0.101270914078
1502826796.77,202,5,closing,0.00137186050415
1502826798.77,202,6,2.0,2.00293517113
1502826799.63,202,7,rob2_station_3_dwell,0.862317085266
1502826799.64,202,8,None,0.866557121277
1502826799.74,202,9,0.1,0.100973129272
1502826801.0,202,10,rob2_station_4_dwell,1.26221895218
1502826801.01,202,11,None,1.2687060833
1502826801.11,202,12,0.1,0.102084875107
1502826801.89,202,13,rob2_station_4_pick,0.782203912735
1502826801.99,202,14,0.1,0.101063966751
1502826801.99,202,15,opening,0.00131988525391
1502826804.0,202,16,2.0,2.00288105011
1502826804.78,202,17,rob2_station_4_dwell,0.783017873764
1502826804.78,202,18,None,0.78585600853
1502826804.88,202,19,0.1,0.101041078568
1502826806.68,202,20,cand,1.80204582214
1502826806.79,202,21,0.1,0.101580142975
1502826809.84,203,0,rob2_station_4_dwell,1.80217695236
1502826809.85,203,1,None,1.80542302132
1502826809.95,203,2,0.1,0.100938081741
1502826810.73,203,3,rob2_station_4_pick,0.782058000565
1502826810.83,203,4,0.1,0.101217985153
1502826810.83,203,5,closing,0.00135397911072
1502826812.83,203,6,2.0,2.00287508965
1502826813.62,203,7,rob2_station_4_dwell,0.782289028168
1502826813.62,203,8,None,0.785742998123
1502826813.72,203,9,0.1,0.10111784935
1502826815.56,203,10,rob2_station_5_dwell,1.84205818176
1502826815.66,203,11,0.1,0.101224899292
1502826816.27,203,12,rob2_station_5_drop,0.602051973343
1502826816.37,203,13,0.1,0.101051092148
1502826816.37,203,14,opening,0.00135493278503
1502826818.37,203,15,2.0,2.00292181969
1502826818.97,203,16,rob2_station_5_dwell,0.602303981781
1502826819.08,203,17,0.1,0.101241111755
1502826820.56,203,18,cand,1.48208999634
1502826820.66,203,19,0.1,0.101245880127
1502826821.87,201,0,None,1.30909395218
1502826823.67,201,1,rob2_station_8_dwell,1.80256891251
1502826823.77,201,2,0.1,0.101228952408
1502826824.55,201,3,rob2_station_8_pick,0.782377958298
1502826824.65,201,4,0.1,0.101026058197
1502826824.66,201,5,closing,0.00133991241455
1502826826.66,201,6,2.0,2.0028488636
1502826826.66,201,7,None,2.00345301628
1502826833.82,201,8,rob2_station_3_dwell,7.16305303574
1502826833.83,201,9,None,7.16582012177
1502826833.93,201,10,0.1,0.101161956787
1502826834.79,201,11,rob2_station_3_pick,0.862195014954
1502826834.89,201,12,0.1,0.101160049438
1502826834.89,201,13,opening,0.00136303901672
1502826836.89,201,14,2.0,2.00287795067
1502826837.76,201,15,rob2_station_3_dwell,0.862161159515
1502826837.76,201,16,None,0.865251064301
1502826837.86,201,17,0.1,0.101024150848
1502826840.1,201,18,cand,2.2420630455
1502826840.2,201,19,0.1,0.101236104965
1502826843.29,202,0,rob2_station_3_dwell,2.24252986908
1502826843.29,202,1,None,2.24572205544
1502826843.39,202,2,0.1,0.10097193718
1502826844.26,202,3,rob2_station_3_pick,0.862046003342
1502826844.36,202,4,0.1,0.10124206543
1502826844.36,202,5,closing,0.00162196159363
1502826846.36,202,6,2.0,2.00290894508
1502826847.23,202,7,rob2_station_3_dwell,0.862301111221
1502826847.23,202,8,None,0.866600990295
1502826847.33,202,9,0.1,0.101009845734
1502826848.59,202,10,rob2_station_4_dwell,1.26222109795
1502826848.6,202,11,None,1.26539802551
1502826848.7,202,12,0.1,0.101398944855
1502826849.46,202,13,rob2_station_4_pick,0.762096166611
1502826849.56,202,14,0.1,0.101175069809
1502826849.56,202,15,opening,0.00136804580688
1502826851.56,202,16,2.0,2.00285291672
1502826852.35,202,17,rob2_station_4_dwell,0.782307863235
1502826852.35,202,18,None,0.788566827774
1502826852.45,202,19,0.1,0.100896120071
1502826854.26,202,20,cand,1.80231118202
1502826854.36,202,21,0.1,0.101260900497
1502826857.47,203,0,rob2_station_4_dwell,1.80219817162
1502826857.47,203,1,None,1.80914616585
1502826857.57,203,2,0.1,0.100975990295
1502826858.38,203,3,rob2_station_4_pick,0.802165031433
1502826858.48,203,4,0.1,0.101291179657
1502826858.48,203,5,closing,0.00134706497192
1502826860.48,203,6,2.0,2.00289201736
1502826861.26,203,7,rob2_station_4_dwell,0.782238006592
1502826861.27,203,8,None,0.78511595726
1502826861.37,203,9,0.1,0.100985050201
1502826863.21,203,10,rob2_station_5_dwell,1.84211206436
1502826863.31,203,11,0.1,0.101298093796
1502826863.91,203,12,rob2_station_5_drop,0.602079868317
1502826864.02,203,13,0.1,0.101388931274
1502826864.02,203,14,opening,0.0013370513916
1502826866.02,203,15,2.0,2.00298309326
1502826866.62,203,16,rob2_station_5_dwell,0.602306842804
1502826866.72,203,17,0.1,0.101084947586
1502826868.21,203,18,cand,1.48211598396
1502826868.31,203,19,0.1,0.101207971573
1502826869.58,201,0,None,1.37875509262
1502826871.39,201,1,rob2_station_8_dwell,1.80283713341
1502826871.49,201,2,0.1,0.101103067398
1502826872.23,201,3,rob2_station_8_pick,0.742043018341
1502826872.33,201,4,0.1,0.101170063019
1502826872.33,201,5,closing,0.00170302391052
1502826874.34,201,6,2.0,2.00313711166
1502826874.34,201,7,None,2.00378799438
1502826881.6,201,8,rob2_station_3_dwell,7.2629981041
1502826881.61,201,9,None,7.26889801025
1502826881.71,201,10,0.1,0.101145982742
1502826882.57,201,11,rob2_station_3_pick,0.86257982254
1502826882.67,201,12,0.1,0.101081132889
1502826882.67,201,13,opening,0.00133919715881
1502826884.68,201,14,2.0,2.0029630661
1502826885.54,201,15,rob2_station_3_dwell,0.862281084061
1502826885.54,201,16,None,0.865410089493
1502826885.64,201,17,0.1,0.101003885269
1502826887.88,201,18,cand,2.2424390316
1502826887.99,201,19,0.1,0.101254940033
1502826891.08,202,0,rob2_station_3_dwell,2.2421939373
1502826891.09,202,1,None,2.24661803246
1502826891.19,202,2,0.1,0.100983858109
1502826892.05,202,3,rob2_station_3_pick,0.862067937851
1502826892.15,202,4,0.1,0.101152896881
1502826892.15,202,5,closing,0.00143599510193
1502826894.16,202,6,2.0,2.00291609764
1502826895.02,202,7,rob2_station_3_dwell,0.86231803894
1502826895.02,202,8,None,0.865216016769
1502826895.12,202,9,0.1,0.101022005081
1502826896.38,202,10,rob2_station_4_dwell,1.26203680038
1502826896.39,202,11,None,1.26654696465
1502826896.49,202,12,0.1,0.101551055908
1502826897.27,202,13,rob2_station_4_pick,0.782420873642
