timestamp,cpu_timer_user,cpu_timer_sys,cpu_timer_idle,cpu_timer_nice,cpu_timer_iowait,cpu_timer_irq,cpu_timer_softirq,disk_counter_read_bytes,disk_counter_written_bytes,disk_counter_num_reads,disk_counter_num_writes,disk_timer_reading,disk_timer_writing,net_counter_bytes_rx,net_counter_bytes_tx,net_counter_packets_rx,net_counter_packets_tx,net_counter_error_rx,net_counter_error_tx,net_counter_dropped_rx,net_counter_dropped_tx,mem_available,mem_total
1502826682.47,181.93,46.68,368072.24,0.0,75.49,0.0,1.02,284892160,44503040,18015,4432,359472,49848,114778429,68366563,518516,513237,0,0,0,0,29156696064,
1502826683.58,181.97,46.7,368076.58,0.0,75.49,0.0,1.02,284892160,44535808,18015,4435,359472,49848,114809158,68380957,518709,513430,0,0,0,0,29156696064,
1502826684.68,182.0,46.72,368080.86,0.0,75.54,0.0,1.02,284892160,44539904,18015,4436,359472,49900,114839419,68394883,518896,513617,0,0,0,0,29156704256,
1502826685.78,182.03,46.73,368085.2,0.0,75.54,0.0,1.02,284892160,44539904,18015,4436,359472,49900,114869652,68408563,519079,513801,0,0,0,0,29156704256,
1502826686.88,182.08,46.74,368089.52,0.0,75.54,0.0,1.02,284892160,44539904,18015,4436,359472,49900,114899680,68422177,519263,513984,0,0,0,0,29156704256,
1502826687.99,182.12,46.76,368093.86,0.0,75.54,0.0,1.02,284892160,44539904,18015,4436,359472,49900,114929862,68436103,519449,514171,0,0,0,0,29156704256,
1502826689.09,182.16,46.76,368098.2,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,114960730,68450617,519644,514366,0,0,0,0,29156704256,
1502826690.19,182.26,46.76,368102.53,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,114991303,68464777,519835,514556,0,0,0,0,29156704256,
1502826691.3,182.32,46.77,368106.86,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115021953,68479093,520027,514748,0,0,0,0,29156704256,
1502826692.4,182.36,46.79,368111.2,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115052812,68493319,520218,514939,0,0,0,0,29156704256,
1502826693.5,182.4,46.79,368115.52,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115083385,68507557,520409,515130,0,0,0,0,29156704256,
1502826694.61,182.41,46.8,368119.86,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115114114,68521951,520602,515323,0,0,0,0,29156704256,
1502826695.71,182.43,46.8,368124.19,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115144531,68536111,520791,515513,0,0,0,0,29156704256,
1502826696.81,182.47,46.81,368128.52,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115175164,68550349,520983,515704,0,0,0,0,29156704256,
1502826697.92,182.5,46.83,368132.85,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115205718,68564509,521174,515894,0,0,0,0,29156704256,
1502826699.02,182.53,46.85,368137.18,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115236949,68579047,521370,516089,0,0,0,0,29156704256,
1502826700.12,182.53,46.85,368141.51,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115267503,68593207,521561,516279,0,0,0,0,29156704256,
1502826701.23,182.55,46.86,368145.85,0.0,75.54,0.0,1.02,284892160,44601344,18015,4447,359472,49900,115298059,68607289,521752,516468,0,0,0,0,29156704256,
